timestamp,sequence,exchange_timestamp,bid_price_0,bid_size_0,ask_price_0,ask_size_0,bid_price_1,bid_size_1,ask_price_1,ask_size_1,bid_price_2,bid_size_2,ask_price_2,ask_size_2,bid_price_3,bid_size_3,ask_price_3,ask_size_3,bid_price_4,bid_size_4,ask_price_4,ask_size_4,bid_price_5,bid_size_5,ask_price_5,ask_size_5,bid_price_6,bid_size_6,ask_price_6,ask_size_6,bid_price_7,bid_size_7,ask_price_7,ask_size_7,bid_price_8,bid_size_8,ask_price_8,ask_size_8,bid_price_9,bid_size_9,ask_price_9,ask_size_9,bid_price_10,bid_size_10,ask_price_10,ask_size_10,bid_price_11,bid_size_11,ask_price_11,ask_size_11,bid_price_12,bid_size_12,ask_price_12,ask_size_12,bid_price_13,bid_size_13,ask_price_13,ask_size_13,bid_price_14,bid_size_14,ask_price_14,ask_size_14,bid_price_15,bid_size_15,ask_price_15,ask_size_15,bid_price_16,bid_size_16,ask_price_16,ask_size_16,bid_price_17,bid_size_17,ask_price_17,ask_size_17,bid_price_18,bid_size_18,ask_price_18,ask_size_18,bid_price_19,bid_size_19,ask_price_19,ask_size_19
1756903691.3356278,10225524122,1756903691183,209.35,12.22,209.36,38.099,209.34,2.277,209.37,0.477,209.33,8.7,209.38,6.0,209.32,10.393,209.39,9.0,209.31,1.372,209.4,30.762,209.3,15.344,209.42,9.0,209.29,36.858,209.43,2.528,209.28,25.484,209.44,59.712,209.27,49.24,209.45,99.582,209.26,88.796,209.47,47.75,209.25,34.537,209.48,31.585,209.24,52.211,209.49,23.691,209.23,48.15,209.5,23.875,209.22,121.596,209.51,3.413,209.21,23.691,209.53,47.75,209.2,19.178,209.54,29.403,209.19,56.75,209.55,23.691,209.18,16.934,209.56,47.75,209.17,59.872,209.57,114.489,209.16,12.919,209.59,20.403
1756903691.4299054,10225524136,1756903691286,209.35,12.22,209.36,41.132,209.34,2.277,209.37,0.477,209.33,8.7,209.39,9.0,209.32,10.393,209.4,30.762,209.31,1.372,209.42,9.0,209.3,15.344,209.43,2.528,209.29,36.858,209.44,54.044,209.28,18.321,209.45,41.797,209.27,25.365,209.47,47.75,209.26,88.796,209.48,31.585,209.25,34.537,209.49,23.691,209.24,52.211,209.5,23.875,209.23,48.15,209.51,3.413,209.22,121.596,209.53,47.867,209.21,23.691,209.54,29.403,209.2,19.178,209.55,23.691,209.19,121.908,209.56,47.75,209.18,16.934,209.57,114.489,209.17,59.872,209.59,20.403,209.16,12.919,209.6,71.441
1756903691.5439923,10225524163,1756903691393,209.35,12.22,209.36,41.132,209.34,2.277,209.37,0.477,209.33,8.7,209.39,9.0,209.32,10.393,209.4,30.762,209.31,7.372,209.42,9.0,209.3,21.344,209.43,8.528,209.29,36.91,209.44,54.044,209.28,18.321,209.45,47.464,209.27,25.365,209.47,47.75,209.26,95.335,209.48,31.585,209.25,14.404,209.49,23.691,209.24,52.211,209.5,23.875,209.23,48.15,209.51,3.413,209.22,121.596,209.53,47.867,209.21,35.094,209.54,29.403,209.2,36.976,209.55,23.691,209.19,121.908,209.56,47.75,209.18,16.934,209.57,114.489,209.17,59.872,209.59,20.403,209.16,12.919,209.6,71.441
1756903691.6524653,10225524173,1756903691501,209.35,12.22,209.36,38.099,209.34,2.277,209.37,0.477,209.33,8.7,209.39,9.0,209.32,10.393,209.4,30.762,209.31,9.0,209.41,3.043,209.3,21.344,209.42,9.0,209.29,36.91,209.43,8.528,209.28,25.484,209.44,54.044,209.27,49.24,209.45,106.044,209.26,95.335,209.47,47.75,209.25,14.404,209.48,31.585,209.24,52.211,209.49,23.691,209.23,48.15,209.5,23.875,209.22,121.596,209.51,3.413,209.21,35.094,209.53,47.867,209.2,36.976,209.54,29.403,209.19,121.908,209.55,23.691,209.18,16.934,209.56,47.75,209.17,59.872,209.57,114.489,209.16,12.919,209.59,20.403
1756903691.7924254,10225524195,1756903691646,209.35,7.455,209.36,38.099,209.34,2.277,209.37,0.477,209.33,8.7,209.39,9.0,209.32,57.501,209.4,30.762,209.31,9.0,209.41,3.043,209.3,21.344,209.42,9.0,209.29,36.91,209.43,8.528,209.28,7.369,209.44,54.044,209.27,49.24,209.45,95.631,209.26,95.335,209.47,47.75,209.25,14.404,209.48,31.585,209.24,52.211,209.49,23.691,209.23,48.15,209.5,29.541,209.22,121.596,209.53,47.867,209.21,35.094,209.54,29.403,209.2,36.976,209.55,23.691,209.19,121.908,209.56,47.75,209.18,16.934,209.57,114.489,209.17,59.872,209.59,20.403,209.16,12.919,209.6,71.441
1756903691.9054642,10225524216,1756903691754,209.35,11.872,209.36,41.132,209.34,5.509,209.37,0.477,209.33,46.37,209.39,9.0,209.32,57.501,209.4,30.762,209.31,9.0,209.42,9.0,209.3,20.985,209.43,8.528,209.29,32.927,209.44,54.044,209.28,7.369,209.45,95.631,209.27,49.24,209.47,47.75,209.26,95.335,209.48,31.585,209.25,14.404,209.49,23.691,209.24,52.211,209.5,29.541,209.23,48.15,209.53,47.867,209.22,121.596,209.54,29.403,209.21,35.094,209.55,23.691,209.2,36.976,209.56,47.75,209.19,121.908,209.57,114.489,209.18,16.934,209.59,20.403,209.17,59.872,209.6,71.441,209.16,12.919,209.63,51.25
1756903692.003232,10225524224,1756903691855,209.35,11.872,209.36,41.132,209.34,5.509,209.37,0.477,209.33,46.37,209.39,9.0,209.32,57.501,209.4,30.762,209.31,9.0,209.42,9.0,209.3,20.985,209.43,8.528,209.29,32.927,209.44,54.044,209.28,7.369,209.45,95.631,209.27,49.24,209.47,47.75,209.26,95.335,209.48,31.585,209.25,14.404,209.49,23.691,209.24,52.211,209.5,29.541,209.23,48.15,209.52,0.955,209.22,121.596,209.53,47.867,209.21,35.094,209.54,29.403,209.2,36.976,209.55,23.691,209.19,121.908,209.56,47.75,209.18,16.934,209.57,114.489,209.17,59.872,209.59,20.403,209.16,12.919,209.6,71.441
1756903692.1507797,10225524234,1756903692003,209.35,11.872,209.36,41.132,209.34,5.509,209.37,0.477,209.33,22.495,209.39,9.0,209.32,57.501,209.4,30.762,209.31,9.0,209.41,0.596,209.3,20.985,209.42,9.0,209.29,32.927,209.43,8.528,209.28,7.369,209.44,54.044,209.27,60.643,209.45,95.631,209.26,95.335,209.47,47.75,209.25,14.404,209.48,31.585,209.24,52.211,209.49,23.691,209.23,48.15,209.5,29.541,209.22,121.596,209.52,0.955,209.21,35.094,209.53,47.867,209.2,36.976,209.54,29.403,209.19,121.908,209.55,23.691,209.18,16.934,209.56,47.75,209.17,59.872,209.57,114.489,209.16,12.919,209.59,20.403
1756903692.264646,10225524246,1756903692113,209.35,11.872,209.36,38.099,209.34,5.509,209.37,0.477,209.33,22.495,209.39,12.043,209.32,57.501,209.4,30.762,209.31,9.0,209.41,0.596,209.3,20.985,209.42,9.0,209.29,32.927,209.43,19.479,209.28,7.369,209.44,119.363,209.27,60.643,209.45,95.631,209.26,95.335,209.47,47.75,209.25,14.404,209.48,31.585,209.24,52.211,209.49,23.691,209.23,48.15,209.5,29.541,209.22,121.596,209.52,0.955,209.21,35.094,209.53,47.867,209.2,36.976,209.54,29.403,209.19,121.908,209.55,23.691,209.18,16.934,209.56,47.75,209.17,59.872,209.57,114.489,209.16,12.919,209.59,20.403
1756903692.3744361,10225524253,1756903692224,209.35,11.872,209.36,41.132,209.34,5.509,209.37,0.477,209.33,22.495,209.39,9.0,209.32,57.501,209.4,30.762,209.31,9.0,209.41,0.596,209.3,20.985,209.42,9.0,209.29,32.927,209.43,19.479,209.28,7.369,209.44,119.363,209.27,60.643,209.45,95.631,209.26,95.335,209.47,47.75,209.25,14.404,209.48,31.585,209.24,52.211,209.49,23.691,209.23,48.15,209.5,29.541,209.22,121.596,209.52,0.955,209.21,35.094,209.53,47.867,209.2,36.976,209.54,29.403,209.19,121.908,209.55,23.691,209.18,16.934,209.56,47.75,209.17,59.872,209.57,114.489,209.16,12.919,209.59,20.403
