timestamp,price,size,side,trade_id,exchange_timestamp
1756903691.7301502,209.35,0.348,sell,65802451,1756903691581.156000
1756903692.5355551,209.35,0.239,sell,65802452,1756903692386.736000
1756903693.343941,209.35,0.801,sell,65802453,1756903693194.474000
1756903694.1226554,209.35,6.0,sell,65802454,1756903693968.825000
1756903694.1226554,209.34,0.477,sell,65802455,1756903693968.901000
1756903694.1252236,209.33,1.419,sell,65802456,1756903693968.909000
1756903694.1562955,209.34,0.477,sell,65802457,1756903694007.111000
1756903694.1568255,209.34,6.0,sell,65802458,1756903694007.118000
1756903694.1568255,209.33,1.467,sell,65802459,1756903694007.126000
1756903694.7629318,209.33,12.37,sell,65802460,1756903694612.211000
1756903694.9270222,209.33,3.114,sell,65802461,1756903694775.580000
1756903694.9270222,209.33,2.514,sell,65802462,1756903694775.591000
1756903694.9270222,209.33,4.0,sell,65802463,1756903694775.603000
1756903694.9270222,209.33,3.185,sell,65802464,1756903694775.608000
1756903694.9270222,209.32,9.631,sell,65802465,1756903694775.613000
1756903694.9650042,209.32,0.789,sell,65802466,1756903694813.856000
1756903694.9775574,209.33,2.0,buy,65802467,1756903694830.094000
1756903694.9775574,209.33,3.043,buy,65802468,1756903694830.100000
1756903695.2242343,209.34,0.477,buy,65802469,1756903695073.254000
1756903695.2242343,209.34,7.8,buy,65802470,1756903695073.261000
1756903695.2242343,209.34,23.884,buy,65802471,1756903695073.268000
1756903695.268312,209.36,4.417,buy,65802472,1756903695117.421000
1756903695.268312,209.36,0.477,buy,65802473,1756903695117.430000
1756903695.2688327,209.36,7.8,buy,65802474,1756903695117.444000
1756903695.2693512,209.36,1.0,buy,65802475,1756903695117.455000
1756903695.7429488,209.38,2.317,sell,65802476,1756903695593.215000
1756903695.7434711,209.38,1.0,sell,65802477,1756903695593.226000
1756903695.7434711,209.36,3.143,sell,65802478,1756903695593.239000
1756903695.7439928,209.35,0.695,sell,65802479,1756903695593.247000
1756903695.7916782,209.35,0.306,sell,65802480,1756903695637.957000
1756903695.860886,209.37,1.0,buy,65802481,1756903695711.694000
1756903696.5509336,209.37,1.0,sell,65802482,1756903696402.142000
1756903696.5514636,209.36,6.0,sell,65802483,1756903696402.174000
1756903696.5514636,209.35,0.638,sell,65802484,1756903696402.187000
1756903696.5722783,209.36,1.0,buy,65802485,1756903696420.176000
1756903696.5932553,209.37,0.684,sell,65802486,1756903696440.927000
1756903697.1795173,209.38,0.477,buy,65802487,1756903697030.798000
1756903697.1795173,209.38,1.0,buy,65802488,1756903697030.809000
1756903697.1795173,209.38,23.879,buy,65802489,1756903697030.815000
1756903697.1795173,209.38,3.033,buy,65802490,1756903697030.821000
1756903697.1855898,209.39,7.8,buy,65802491,1756903697036.681000
1756903697.359132,209.41,2.317,sell,65802492,1756903697209.331000
1756903697.359132,209.41,4.898,sell,65802493,1756903697209.338000
1756903697.3596475,209.4,0.045,sell,65802494,1756903697209.344000
1756903697.363257,209.41,1.0,buy,65802495,1756903697213.827000
1756903697.4032524,209.42,6.0,buy,65802496,1756903697253.654000
1756903697.4037971,209.41,0.853,sell,65802497,1756903697253.938000
1756903698.127097,209.42,1.0,buy,65802498,1756903697978.308000
1756903698.127097,209.42,1.567,buy,65802499,1756903697978.317000
1756903698.127097,209.42,1.548,buy,65802500,1756903697978.323000
1756903698.1316204,209.42,1.836,buy,65802501,1756903697980.960000
1756903698.168647,209.42,2.0,sell,65802502,1756903698019.812000
1756903698.1702106,209.42,4.912,sell,65802503,1756903698019.845000
1756903698.1702106,209.42,0.179,sell,65802504,1756903698019.850000
1756903698.1905968,209.43,1.918,buy,65802505,1756903698038.827000
1756903698.1905968,209.43,1.531,buy,65802506,1756903698038.844000
1756903698.215218,209.43,4.417,sell,65802507,1756903698064.327000
1756903698.215218,209.43,3.475,sell,65802508,1756903698064.334000
1756903698.2173157,209.43,0.052,sell,65802509,1756903698064.340000
1756903699.0173094,209.43,0.614,sell,65802510,1756903698874.884000
1756903740.690331,209.28,0.477,buy,65802775,1756903740552.603000
1756903740.6923368,209.28,0.405,buy,65802776,1756903740552.630000
1756903740.6923368,209.28,23.889,buy,65802777,1756903740552.647000
1756903740.6923368,209.28,4.417,buy,65802778,1756903740552.654000
1756903740.835501,209.29,2.895,sell,65802779,1756903740695.541000
1756903740.835501,209.29,4.417,sell,65802780,1756903740695.957000
1756903740.835501,209.28,5.177,sell,65802781,1756903740696.256000
1756903740.835501,209.28,0.823,sell,65802782,1756903740696.349000
1756903740.8380852,209.27,0.477,sell,65802783,1756903740696.370000
1756903740.8380852,209.27,6.0,sell,65802784,1756903740696.376000
1756903740.8380852,209.26,4.092,sell,65802785,1756903740696.381000
1756903740.8380852,209.26,1.908,sell,65802786,1756903740696.975000
1756903740.8380852,209.26,9.0,sell,65802787,1756903740696.987000
1756903740.9779274,209.25,1.099,sell,65802788,1756903740696.994000
1756903740.9779274,209.25,4.562,sell,65802789,1756903740697.006000
1756903740.9779274,209.25,3.803,sell,65802790,1756903740697.232000
1756903740.9779274,209.25,6.0,sell,65802791,1756903740697.238000
1756903740.9779274,209.27,1.099,sell,65802792,1756903740699.205000
1756903740.9784653,209.24,0.249,sell,65802793,1756903740699.973000
1756903740.9784653,209.24,5.751,sell,65802794,1756903740701.521000
1756903740.9784653,209.24,6.0,buy,65802795,1756903740800.763000
1756903740.9784653,209.24,7.576,buy,65802796,1756903740800.790000
1756903740.9784653,209.24,4.417,buy,65802797,1756903740801.448000
1756903744.1250193,209.23,2.0,sell,65802798,1756903743984.151000
1756903744.6409392,209.2,1.0,buy,65802799,1756903744501.875000
1756903744.7500505,209.2,6.585,buy,65802800,1756903744610.929000
1756903744.885718,209.19,2.0,sell,65802801,1756903744744.756000
1756903745.6499293,209.17,1.0,buy,65802802,1756903745508.490000
1756903751.5934477,209.16,0.016,sell,65802803,1756903751453.819000
1756903751.5934477,209.16,0.294,sell,65802804,1756903751453.835000
1756903753.8729265,209.11,0.478,buy,65802805,1756903753733.166000
1756903753.8729265,209.11,1.0,buy,65802806,1756903753733.193000
1756903754.5224648,209.11,1.0,buy,65802807,1756903754381.325000
1756903754.5224648,209.11,0.478,buy,65802808,1756903754381.343000
1756903754.7457316,209.14,7.057,sell,65802809,1756903754606.108000
1756903758.0746932,209.13,11.864,buy,65802810,1756903757934.098000
1756903762.7458513,209.14,0.05,buy,65802811,1756903762609.282000
1756903764.051032,209.18,14.887,buy,65802812,1756903763910.013000
1756903764.6368105,209.21,2.0,sell,65802813,1756903764495.421000
1756903764.6368105,209.2,6.346,sell,65802814,1756903764495.908000
1756903764.7664375,209.17,4.664,buy,65802815,1756903764626.080000
1756903765.480013,209.17,1.0,buy,65802816,1756903765339.833000
1756903765.480013,209.17,0.476,buy,65802817,1756903765339.841000
1756903769.7183821,209.2,21.253,sell,65802818,1756903769577.914000
1756903773.7651584,209.14,1.0,buy,65802819,1756903773626.588000
1756903781.1897845,209.14,0.729,sell,65802820,1756903781049.488000
1756903781.4569373,209.09,6.294,buy,65802821,1756903781265.042000
1756903784.7334387,209.09,7.091,buy,65802822,1756903784595.108000
1756903786.4584754,209.12,7.222,buy,65802823,1756903786318.488000
1756903786.4584754,209.12,4.264,buy,65802824,1756903786318.521000
1756903788.8362625,209.08,1.0,buy,65802825,1756903788695.413000
1756903789.4346998,209.08,3.417,buy,65802826,1756903789293.468000
1756903789.4346998,209.08,2.259,buy,65802827,1756903789293.490000
1756903789.4346998,209.08,91.899,buy,65802828,1756903789293.498000
1756903794.3029506,209.14,2.0,sell,65802829,1756903794160.695000
1756903795.5705953,209.13,2.0,sell,65802830,1756903795430.133000
1756903795.5737362,209.1,12.0,sell,65802831,1756903795434.594000
1756903798.0850127,209.12,4.095,sell,65802832,1756903797933.529000
1756903798.4897232,209.07,0.047,sell,65802833,1756903798349.059000
1756903798.4897232,209.07,0.426,sell,65802834,1756903798349.080000
1756903798.4897232,209.07,0.296,sell,65802835,1756903798349.089000
1756903798.7605302,209.06,0.055,sell,65802836,1756903798621.524000
1756903800.7616844,209.05,1.0,buy,65802837,1756903800621.539000
1756903801.4778094,209.12,2.965,buy,65802838,1756903801337.891000
1756903802.8666065,209.14,2.592,buy,65802839,1756903802724.686000
1756903803.1631868,209.14,0.236,buy,65802840,1756903803024.382000
1756903803.1679657,209.14,0.064,buy,65802841,1756903803029.539000
1756903804.8622878,209.15,1.0,sell,65802842,1756903804720.326000
1756903804.8622878,209.15,6.779,sell,65802843,1756903804720.338000
1756903804.8622878,209.15,17.171,sell,65802844,1756903804720.346000
1756903808.4794543,209.15,24.378,sell,65802845,1756903808339.183000
1756903808.7319853,209.15,0.999,sell,65802846,1756903808589.610000
1756903808.7325096,209.15,0.179,sell,65802847,1756903808589.622000
1756903809.8591645,209.1,5.379,sell,65802848,1756903809718.897000
1756903811.235177,209.11,8.369,buy,65802849,1756903811095.161000
1756903814.887085,209.08,1.0,buy,65802850,1756903814745.938000
1756903814.889152,209.08,2.493,buy,65802851,1756903814745.965000
1756903814.889152,209.08,0.3,buy,65802852,1756903814745.977000
1756903814.8896794,209.08,6.582,buy,65802853,1756903814745.983000
1756903814.8896794,209.08,4.417,buy,65802854,1756903814745.989000
1756903815.796044,209.11,1.0,sell,65802855,1756903815656.127000
1756903816.82244,209.09,13.031,buy,65802856,1756903816680.284000
1756903816.9176161,209.09,1.0,buy,65802857,1756903816777.840000
1756903816.9186652,209.09,0.3,buy,65802858,1756903816777.860000
1756903816.9186652,209.09,2.288,buy,65802859,1756903816777.866000
1756903816.9186652,209.09,4.417,buy,65802860,1756903816777.889000
1756903816.9186652,209.1,23.968,buy,65802861,1756903816777.896000
1756903818.0856233,209.09,1.0,sell,65802862,1756903817944.841000
1756903818.208558,209.07,4.549,sell,65802863,1756903818069.403000
1756903819.1179805,209.07,5.0,sell,65802864,1756903818954.331000
1756903819.3555655,209.04,0.165,sell,65802865,1756903819213.838000
1756903819.3555655,209.04,0.016,sell,65802866,1756903819213.858000
1756903819.3575773,209.03,0.023,sell,65802867,1756903819217.806000
1756903819.359584,209.03,0.009,sell,65802868,1756903819217.816000
1756903819.359584,209.03,0.024,sell,65802869,1756903819217.830000
1756903819.3600893,209.03,0.006,sell,65802870,1756903819217.837000
1756903819.3600893,209.03,0.169,sell,65802871,1756903819217.852000
1756903819.6099927,209.01,0.855,sell,65802872,1756903819468.827000
1756903821.0045726,209.01,4.514,sell,65802873,1756903820859.940000
1756903822.3972945,209.01,5.968,sell,65802874,1756903822255.934000
1756903823.7885728,209.01,13.576,sell,65802875,1756903823649.831000
1756903825.1893873,209.04,8.586,buy,65802876,1756903825046.009000
1756903826.6620436,209.04,7.221,buy,65802877,1756903826524.868000
1756903828.0289388,209.03,5.874,sell,65802878,1756903827873.776000
1756903829.3761516,209.02,9.084,buy,65802879,1756903829237.575000
1756903830.542707,209.01,0.2,sell,65802880,1756903830402.332000
1756903830.5437071,209.01,14.4,sell,65802881,1756903830402.342000
1756903830.7671268,209.02,7.485,buy,65802882,1756903830624.345000
1756903831.3047338,209.05,6.267,buy,65802883,1756903831163.860000
1756903831.308412,209.06,0.597,buy,65802884,1756903831167.723000
1756903831.3102136,209.06,0.597,buy,65802885,1756903831169.409000
1756903831.333235,209.11,2.317,sell,65802886,1756903831192.010000
1756903831.333235,209.11,4.417,sell,65802887,1756903831192.016000
1756903831.3340154,209.11,2.37,sell,65802888,1756903831192.021000
1756903831.3516216,209.09,3.258,sell,65802889,1756903831210.033000
1756903831.3568878,209.09,2.317,sell,65802890,1756903831213.085000
1756903831.3568878,209.09,2.1,sell,65802891,1756903831214.623000
1756903832.1641338,209.04,9.477,sell,65802892,1756903832022.304000
1756903832.8891306,209.03,0.099,buy,65802893,1756903832744.931000
1756903833.5584557,209.07,6.46,sell,65802894,1756903833414.781000
1756903834.953199,209.03,5.202,sell,65802895,1756903834813.255000
1756903835.110971,209.03,1.0,sell,65802896,1756903834970.422000
1756903835.1386952,209.01,1.0,buy,65802897,1756903834997.299000
1756903835.1402023,209.03,5.814,buy,65802898,1756903834997.308000
1756903835.1402023,209.04,7.603,buy,65802899,1756903834997.316000
1756903835.1402023,209.04,0.273,buy,65802900,1756903834998.208000
1756903835.6979713,209.06,2.317,sell,65802901,1756903835556.027000
1756903835.6979713,209.06,4.417,sell,65802902,1756903835556.035000
1756903835.702755,209.06,1.0,sell,65802903,1756903835556.042000
1756903835.702755,209.06,1.834,sell,65802904,1756903835556.060000
