timestamp,price,size,side,exchange_timestamp
1756903691.37541,4354.69,0,bid,
1756903691.37541,4354.7,0,ask,
1756903692.3754852,4354.69,0,bid,
1756903692.3754852,4354.7,0,ask,
1756903693.3764863,4354.56,0,bid,
1756903693.3764863,4354.57,0,ask,
1756903694.374182,4354.43,0,bid,
1756903694.374182,4354.44,0,ask,
1756903695.382835,4354.62,0,bid,
1756903695.382835,4354.63,0,ask,
1756903696.376795,4355.06,0,bid,
1756903696.376795,4355.07,0,ask,
1756903697.375831,4355.62,0,bid,
1756903697.375831,4355.63,0,ask,
1756903698.376474,4355.76,0,bid,
1756903698.376474,4355.77,0,ask,
1756903699.3745453,4355.76,0,bid,
1756903699.3745453,4355.77,0,ask,
1756903739.3744555,4353.8,0,bid,
1756903739.3744555,4353.81,0,ask,
1756903740.3729048,4353.8,0,bid,
1756903740.3729048,4353.81,0,ask,
1756903741.3816726,4353.46,0,bid,
1756903741.3816726,4353.47,0,ask,
1756903742.376826,4353.0,0,bid,
1756903742.376826,4353.01,0,ask,
1756903743.3745873,4353.0,0,bid,
1756903743.3745873,4353.01,0,ask,
1756903744.3883486,4353.0,0,bid,
1756903744.3883486,4353.01,0,ask,
1756903745.3750904,4352.42,0,bid,
1756903745.3750904,4352.43,0,ask,
1756903746.3768966,4352.42,0,bid,
1756903746.3768966,4352.43,0,ask,
1756903747.3815958,4352.42,0,bid,
1756903747.3815958,4352.43,0,ask,
1756903748.3758726,4352.42,0,bid,
1756903748.3758726,4352.43,0,ask,
1756903749.3705595,4352.42,0,bid,
1756903749.3705595,4352.43,0,ask,
1756903750.3742473,4352.42,0,bid,
1756903750.3742473,4352.43,0,ask,
1756903751.374757,4352.33,0,bid,
1756903751.374757,4352.34,0,ask,
1756903752.374558,4352.33,0,bid,
1756903752.374558,4352.34,0,ask,
1756903753.3710973,4352.33,0,bid,
1756903753.3710973,4352.34,0,ask,
1756903754.3748,4352.33,0,bid,
1756903754.3748,4352.34,0,ask,
1756903756.3743594,4352.33,0,bid,
1756903756.3743594,4352.34,0,ask,
1756903757.374886,4352.33,0,bid,
1756903757.374886,4352.34,0,ask,
1756903758.3753629,4352.33,0,bid,
1756903758.3753629,4352.34,0,ask,
1756903759.37435,4352.33,0,bid,
1756903759.37435,4352.34,0,ask,
1756903760.382634,4352.33,0,bid,
1756903760.382634,4352.34,0,ask,
1756903761.3746233,4352.33,0,bid,
